,lalvoterid,zip,age,gender_F,gender_M,religion_Buddhist,religion_Catholic,religion_Christian,religion_Eastern Orthodox,religion_Greek Orthodox,religion_Hindu,religion_Islamic,religion_Jewish,religion_Lutheran,religion_Protestant,religion_Shinto,ethnicity_East and South Asian,ethnicity_European,ethnicity_Hispanic and Portuguese,ethnicity_Likely African-American,ethnicity_Other
8836,LALDC537046282,20009.0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8837,LALDC537053077,20011.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8838,LALDC537056142,20020.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8839,LALDC537057670,20017.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8840,LALDC548082478,20017.0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8841,LALDC548085845,20019.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8842,LALDC548086668,20010.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8843,LALDC548087470,20019.0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8844,LALDC548091907,20024.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8845,LALDC548092223,20020.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8846,LALDC548092648,20008.0,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8847,LALDC548094654,20001.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8848,LALDC548094735,20020.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8849,LALDC548095048,20002.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8850,LALDC548097501,20001.0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8851,LALDC548097591,20010.0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8852,LALDC548099220,20007.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8853,LALDC551183010,20002.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8854,LALDC551186617,20003.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,LALDC551189017,20007.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8856,LALDC551190273,20011.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8857,LALDC551196192,20018.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8858,LALDC551197067,20008.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8859,LALDC551200502,20001.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8860,LALDC551201264,20019.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8861,LALDC551202794,20009.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862,LALDC551209380,20036.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8863,LALDC563347070,20036.0,80,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8864,LALDC563347412,20019.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8865,LALDC563347460,20016.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,LALDC563348865,20019.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8867,LALDC563349245,20009.0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8868,LALDC563352910,20002.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8869,LALDC563353628,20002.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8870,LALDC563357919,20010.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8871,LALDC563358465,20011.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8872,LALDC563358492,20008.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8873,LALDC582458734,20020.0,56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8874,LALDC582459636,20002.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8875,LALDC582460013,20019.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8876,LALDC582460493,20019.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8877,LALDC582462867,20011.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8878,LALDC582465082,20001.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8879,LALDC582466277,20016.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8880,LALDC582467859,20024.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8881,LALDC582468635,20018.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8882,LALDC582476059,20009.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8883,LALDC582476522,20002.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8884,LALDC582477373,20010.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8885,LALDC582478799,20017.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8886,LALDC582481117,20018.0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8887,LALDC582481600,20032.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8888,LALDC593245107,20024.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8889,LALDC593249353,20010.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8890,LALDC593250879,20032.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8891,LALDC596419930,20009.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8892,LALDC596420969,20011.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8893,LALDC596422473,20008.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8894,LALDC596423063,20024.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8895,LALDC596424296,20011.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8896,LALDC611046673,20032.0,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8897,LALDC611047265,20016.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8898,LALDC611047585,20002.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8899,LALDC611051238,20011.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8900,LALDC611051328,20010.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8901,LALDC611053164,20001.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8902,LALDC611057410,20009.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8903,LALDC611064055,20005.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8904,LALDC611064168,20018.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8905,LALDC611066776,20012.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8906,LALDC611067435,20003.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8907,LALDC611067514,20005.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8908,LALDC611074872,20009.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8909,LALDC611075938,20032.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8910,LALDC611076482,20009.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8911,LALDC611076653,20020.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8912,LALDC611077662,20032.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8913,LALDC611078078,20007.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8914,LALDC174602267,20024.0,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8915,LALDC174603822,20007.0,87,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8916,LALDC174605795,20032.0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8917,LALDC174608668,20018.0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8918,LALDC174610535,20009.0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8919,LALDC174611273,20016.0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8920,LALDC174613174,20020.0,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8921,LALDC174616366,20017.0,69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8922,LALDC174616620,20015.0,78,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8923,LALDC174619139,20032.0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8924,LALDC174624591,20003.0,78,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8925,LALDC174632806,20015.0,89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8926,LALDC174634426,20012.0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8927,LALDC174634487,20016.0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8928,LALDC174635320,20016.0,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8929,LALDC174639495,20003.0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8930,LALDC174641719,20012.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8931,LALDC174642450,20018.0,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8932,LALDC174643938,20009.0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8933,LALDC174651900,20008.0,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8934,LALDC174652119,20018.0,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8935,LALDC174658945,20015.0,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8936,LALDC174661702,20007.0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8937,LALDC174666958,20001.0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8938,LALDC174670941,20015.0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8939,LALDC174674409,20020.0,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8940,LALDC174676525,20019.0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8941,LALDC174678865,20009.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8942,LALDC174680045,20032.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8943,LALDC174680580,20016.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8944,LALDC174694572,20020.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8945,LALDC174697905,20019.0,83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8946,LALDC174699736,20018.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8947,LALDC174700971,20019.0,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8948,LALDC174702738,20009.0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8949,LALDC174705712,20003.0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8950,LALDC174716477,20015.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8951,LALDC174720411,20036.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8952,LALDC174728533,20007.0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8953,LALDC174729405,20003.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8954,LALDC174742545,20016.0,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8955,LALDC174747409,20032.0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8956,LALDC174750017,20032.0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8957,LALDC174752371,20015.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8958,LALDC174753861,20032.0,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8959,LALDC174759873,20016.0,87,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8960,LALDC174763961,20004.0,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8961,LALDC174765021,20008.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8962,LALDC174765219,20002.0,59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8963,LALDC174765540,20018.0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8964,LALDC174769878,20019.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8965,LALDC174770099,20016.0,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8966,LALDC174772104,20009.0,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8967,LALDC174772604,20011.0,53,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8968,LALDC174778612,20002.0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8969,LALDC174780958,20008.0,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8970,LALDC174781728,20001.0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8971,LALDC174787208,20001.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8972,LALDC174791448,20037.0,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8973,LALDC174791532,20008.0,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8974,LALDC174792220,20011.0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8975,LALDC174794747,20020.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8976,LALDC174794748,20019.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8977,LALDC174802429,20010.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,LALDC174804015,20019.0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8979,LALDC174805651,20008.0,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8980,LALDC174809099,20008.0,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8981,LALDC174810790,20016.0,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8982,LALDC174822286,20017.0,96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8983,LALDC174825687,20020.0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8984,LALDC174826240,20019.0,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8985,LALDC174827508,20007.0,88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8986,LALDC174830562,20001.0,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8987,LALDC174832089,20002.0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8988,LALDC174832851,20007.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8989,LALDC174842752,20007.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8990,LALDC174843250,20020.0,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8991,LALDC174852519,20008.0,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8992,LALDC174859248,20002.0,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8993,LALDC174860437,20001.0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8994,LALDC174861719,20020.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8995,LALDC174866970,20010.0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8996,LALDC174872017,20010.0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8997,LALDC174872072,20010.0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8998,LALDC174874079,20001.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8999,LALDC174878711,20017.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,LALDC174880229,20008.0,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9001,LALDC174883079,20019.0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9002,LALDC174887523,20015.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9003,LALDC630227147,20009.0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9004,LALDC630228580,20032.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9005,LALDC630230598,20009.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9006,LALDC630233828,20003.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9007,LALDC630234432,20009.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,LALDC630236659,20016.0,82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9009,LALDC630238417,20001.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9010,LALDC630239159,20002.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9011,LALDC630241169,20007.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9012,LALDC630241460,20008.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9013,LALDC641949729,20011.0,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9014,LALDC641950692,20001.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9015,LALDC641956286,20032.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9016,LALDC641958481,20009.0,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9017,LALDC641958697,20009.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9018,LALDC641961760,20009.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9019,LALDC641963122,20010.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9020,LALDC641963733,20011.0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9021,LALDC641964215,20003.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9022,LALDC641964787,20015.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9023,LALDC641964900,20010.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9024,LALDC641966043,20009.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9025,LALDC641966049,20009.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9026,LALDC641966757,20002.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9027,LALDC174891218,20032.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9028,LALDC174891795,20020.0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9029,LALDC174898261,20010.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9030,LALDC174898895,20011.0,45,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9031,LALDC174901169,20016.0,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9032,LALDC174908410,20001.0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9033,LALDC174924656,20020.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9034,LALDC174930384,20020.0,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9035,LALDC174930881,20024.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,LALDC174933671,20003.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9037,LALDC174939122,20020.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9038,LALDC174944365,20019.0,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9039,LALDC174946336,20017.0,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9040,LALDC174948163,20011.0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9041,LALDC174951893,20032.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9042,LALDC174953609,20032.0,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9043,LALDC174954780,20003.0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9044,LALDC174957157,20010.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9045,LALDC174960029,20003.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9046,LALDC174962049,20010.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9047,LALDC174967041,20018.0,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9048,LALDC174983232,20008.0,93,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9049,LALDC174987110,20001.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9050,LALDC174988282,20001.0,76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9051,LALDC174992628,20015.0,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9052,LALDC174997471,20017.0,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9053,LALDC174998778,20001.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9054,LALDC174999237,20009.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,LALDC175001145,20037.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9056,LALDC175002229,20002.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9057,LALDC175003843,20001.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9058,LALDC175009663,20009.0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9059,LALDC175010090,20012.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9060,LALDC175011808,20019.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9061,LALDC175022892,20012.0,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9062,LALDC175024954,20010.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9063,LALDC175031882,20001.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9064,LALDC175032048,20007.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9065,LALDC175034068,20020.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9066,LALDC175035987,20032.0,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9067,LALDC175037032,20037.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9068,LALDC175040418,20018.0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9069,LALDC175044190,20018.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9070,LALDC175047917,20009.0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9071,LALDC175049216,20019.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9072,LALDC175049882,20017.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9073,LALDC175053294,20002.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9074,LALDC175054390,20012.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9075,LALDC175064623,20002.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9076,LALDC175066049,20037.0,88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9077,LALDC409298409,20019.0,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9078,LALDC409300999,20020.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9079,LALDC409301236,20017.0,47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9080,LALDC409301362,20002.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9081,LALDC409303097,20003.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9082,LALDC409306169,20019.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9083,LALDC409311917,20002.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9084,LALDC409321112,20003.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9085,LALDC409323279,20019.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9086,LALDC409343451,20019.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9087,LALDC409343482,20007.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9088,LALDC409346060,20012.0,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9089,LALDC430632427,20002.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9090,LALDC440797522,20018.0,53,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
